rep,year,week,land_size,maxK,lambda1,lambda2,starting_cases,urbanization,a_mort,j_mort,total_pop,n_infected,n_symptomatic,actual_sero,elim
9,4,25,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2576,0,0,0.13004658385093168,True
9,4,26,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2492,0,0,0.1332263242375602,True
9,4,27,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2413,0,0,0.13593037712391215,True
9,4,28,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2348,0,0,0.13756388415672913,True
9,4,29,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2269,0,0,0.1392684001762891,True
9,4,30,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2223,0,0,0.14215024741340532,True
9,4,31,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2179,0,0,0.14547957778797613,True
9,4,32,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2122,0,0,0.146559849198869,True
9,4,33,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2092,0,0,0.14818355640535372,True
9,4,34,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2047,0,0,0.15144113336590131,True
9,4,35,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2026,0,0,0.1539980256663376,True
9,4,36,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1972,0,0,0.15720081135902636,True
9,4,37,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1941,0,0,0.1586810922205049,True
9,4,38,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1905,0,0,0.15905511811023623,True
9,4,39,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1874,0,0,0.1616862326574173,True
9,4,40,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1847,0,0,0.1629669734704927,True
9,4,41,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1824,0,0,0.1650219298245614,True
9,4,42,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1790,0,0,0.1664804469273743,True
9,4,43,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1916,0,0,0.21711899791231734,True
9,4,44,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1882,0,0,0.21147715196599362,True
9,4,45,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1838,0,0,0.20348204570184983,True
9,4,46,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1832,0,0,0.20578602620087336,True
9,4,47,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1812,0,0,0.20860927152317882,True
9,4,48,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1807,0,0,0.2136137244050913,True
9,4,49,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1798,0,0,0.21579532814238042,True
9,4,50,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1788,0,0,0.2197986577181208,True
9,4,51,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1766,0,0,0.21970554926387317,True
9,4,52,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1741,0,0,0.2182653647329121,True
9,5,1,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1717,0,0,0.21898660454280722,True
9,5,2,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1705,0,0,0.22287390029325513,True
9,5,3,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1686,0,0,0.22479240806642942,True
9,5,4,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1663,0,0,0.22549609140108237,True
9,5,5,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1635,0,0,0.22691131498470948,True
9,5,6,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1618,0,0,0.23362175525339926,True
9,5,7,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1591,0,0,0.23884349465744814,True
9,5,8,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1559,0,0,0.23604874919820398,True
9,5,9,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1538,0,0,0.2399219765929779,True
9,5,10,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1524,0,0,0.2388451443569554,True
9,5,11,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1509,0,0,0.24055666003976142,True
9,5,12,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1486,0,0,0.24427994616419918,True
9,5,13,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1474,0,0,0.2462686567164179,True
9,5,14,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1457,0,0,0.24639670555936857,True
9,5,15,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1440,0,0,0.24861111111111112,True
9,5,16,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1422,0,0,0.2517580872011252,True
9,5,17,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1406,0,0,0.2532005689900427,True
9,5,18,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2992,0,0,0.11864973262032086,True
9,5,19,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2936,0,0,0.11920980926430517,True
9,5,20,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2850,0,0,0.12070175438596491,True
9,5,21,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2751,0,0,0.12468193384223919,True
9,5,22,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2673,0,0,0.12757201646090535,True
9,5,23,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2605,0,0,0.1289827255278311,True
9,5,24,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2505,0,0,0.1317365269461078,True
9,5,25,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2414,0,0,0.13504556752278377,True
9,5,26,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2352,0,0,0.13732993197278912,True
9,5,27,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2289,0,0,0.14067278287461774,True
9,5,28,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2205,0,0,0.14512471655328799,True
9,5,29,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2164,0,0,0.1464879852125693,True
9,5,30,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2136,0,0,0.149812734082397,True
9,5,31,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2092,0,0,0.15152963671128106,True
9,5,32,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2047,0,0,0.15486077186126038,True
9,5,33,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2000,0,0,0.1565,True
9,5,34,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1941,0,0,0.1586810922205049,True
9,5,35,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1880,0,0,0.16329787234042553,True
9,5,36,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1815,0,0,0.16804407713498623,True
9,5,37,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1774,0,0,0.17080045095828636,True
9,5,38,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1743,0,0,0.17326448651749857,True
9,5,39,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1720,0,0,0.17790697674418604,True
9,5,40,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1689,0,0,0.1811722912966252,True
9,5,41,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1673,0,0,0.18230723251643755,True
9,5,42,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1650,0,0,0.18545454545454546,True
9,5,43,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1761,0,0,0.22941510505394663,True
9,5,44,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1726,0,0,0.22363847045191193,True
9,5,45,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1686,0,0,0.21767497034400948,True
9,5,46,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1657,0,0,0.21363910681955342,True
9,5,47,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1633,0,0,0.21432945499081446,True
9,5,48,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1610,0,0,0.21677018633540374,True
9,5,49,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1598,0,0,0.21589486858573217,True
9,5,50,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1559,0,0,0.2155227710070558,True
9,5,51,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1544,0,0,0.21955958549222798,True
9,5,52,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1511,0,0,0.21972203838517537,True
9,6,1,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1483,0,0,0.22184760620364127,True
9,6,2,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1464,0,0,0.22336065573770492,True
9,6,3,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1444,0,0,0.22299168975069253,True
9,6,4,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1425,0,0,0.223859649122807,True
9,6,5,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1412,0,0,0.22592067988668554,True
9,6,6,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1397,0,0,0.22691481746599856,True
9,6,7,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1388,0,0,0.22838616714697407,True
9,6,8,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1374,0,0,0.22634643377001457,True
9,6,9,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1354,0,0,0.22821270310192024,True
9,6,10,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1338,0,0,0.22869955156950672,True
9,6,11,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1323,0,0,0.23053665910808768,True
9,6,12,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1313,0,0,0.2322924600152323,True
9,6,13,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1292,0,0,0.2306501547987616,True
9,6,14,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1278,0,0,0.23161189358372458,True
9,6,15,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1253,0,0,0.23623304070231443,True
9,6,16,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1250,0,0,0.2392,True
9,6,17,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1233,0,0,0.24006488240064883,True
9,6,18,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2579,0,0,0.11477316789453276,True
9,6,19,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2543,0,0,0.11875737318128195,True
9,6,20,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2493,0,0,0.12033694344163658,True
9,6,21,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2389,0,0,0.12180828798660527,True
9,6,22,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2351,0,0,0.12335176520629519,True
9,6,23,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2280,0,0,0.12543859649122807,True
9,6,24,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2199,0,0,0.1305138699408822,True
9,6,25,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2144,0,0,0.13432835820895522,True
9,6,26,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2071,0,0,0.13520038628681796,True
9,6,27,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1999,0,0,0.1375687843921961,True
9,6,28,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1942,0,0,0.14057672502574664,True
9,6,29,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1893,0,0,0.14315900686740624,True
9,6,30,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1850,0,0,0.14540540540540542,True
9,6,31,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1816,0,0,0.15033039647577093,True
9,6,32,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1773,0,0,0.15341229554427524,True
9,6,33,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1748,0,0,0.15503432494279176,True
9,6,34,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1721,0,0,0.15920976176641488,True
9,6,35,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1697,0,0,0.16087212728344136,True
9,6,36,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1674,0,0,0.16367980884109917,True
9,6,37,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1639,0,0,0.16656497864551556,True
9,6,38,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1614,0,0,0.1691449814126394,True
9,6,39,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1599,0,0,0.16823014383989993,True
9,6,40,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1575,0,0,0.1676190476190476,True
9,6,41,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1550,0,0,0.1696774193548387,True
9,6,42,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1537,0,0,0.16981132075471697,True
9,6,43,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1612,0,0,0.21774193548387097,True
9,6,44,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1584,0,0,0.21401515151515152,True
9,6,45,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1545,0,0,0.20906148867313915,True
9,6,46,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1538,0,0,0.20741222366710013,True
9,6,47,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1520,0,0,0.21052631578947367,True
9,6,48,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1507,0,0,0.20968812209688123,True
9,6,49,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1498,0,0,0.2129506008010681,True
9,6,50,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1486,0,0,0.21467025572005383,True
9,6,51,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1472,0,0,0.21467391304347827,True
9,6,52,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1454,0,0,0.2152682255845942,True
9,7,1,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1436,0,0,0.21448467966573817,True
9,7,2,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1414,0,0,0.2157001414427157,True
9,7,3,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1395,0,0,0.21433691756272402,True
9,7,4,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1363,0,0,0.2164343360234776,True
9,7,5,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1354,0,0,0.22008862629246675,True
9,7,6,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1340,0,0,0.21940298507462686,True
9,7,7,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1316,0,0,0.21808510638297873,True
9,7,8,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1296,0,0,0.2199074074074074,True
9,7,9,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1271,0,0,0.22344610542879623,True
9,7,10,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1257,0,0,0.22593476531424025,True
9,7,11,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1249,0,0,0.22738190552441953,True
9,7,12,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1232,0,0,0.22646103896103897,True
9,7,13,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1226,0,0,0.2275693311582382,True
9,7,14,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1218,0,0,0.22660098522167488,True
9,7,15,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1199,0,0,0.22935779816513763,True
9,7,16,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1181,0,0,0.23285351397121085,True
9,7,17,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1172,0,0,0.23293515358361774,True
9,7,18,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2425,0,0,0.11298969072164948,True
9,7,19,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2385,0,0,0.1148846960167715,True
9,7,20,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2329,0,0,0.11464147702876772,True
9,7,21,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2257,0,0,0.11519716437749225,True
9,7,22,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2142,0,0,0.11998132586367881,True
9,7,23,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2092,0,0,0.12237093690248566,True
9,7,24,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2048,0,0,0.125,True
9,7,25,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1990,0,0,0.12864321608040202,True
9,7,26,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1936,0,0,0.1296487603305785,True
9,7,27,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1854,0,0,0.1343042071197411,True
9,7,28,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1827,0,0,0.13793103448275862,True
9,7,29,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1804,0,0,0.13968957871396895,True
9,7,30,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1752,0,0,0.14383561643835616,True
9,7,31,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1697,0,0,0.1437831467295227,True
9,7,32,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1649,0,0,0.1479684657368102,True
9,7,33,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1591,0,0,0.1552482715273413,True
9,7,34,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1555,0,0,0.1594855305466238,True
9,7,35,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1535,0,0,0.16286644951140064,True
9,7,36,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1500,0,0,0.16533333333333333,True
9,7,37,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1472,0,0,0.16779891304347827,True
9,7,38,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1455,0,0,0.170446735395189,True
9,7,39,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1437,0,0,0.17188587334725122,True
9,7,40,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1420,0,0,0.17112676056338028,True
9,7,41,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1402,0,0,0.16833095577746077,True
9,7,42,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1384,0,0,0.16907514450867053,True
9,7,43,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1439,0,0,0.21125781792911744,True
9,7,44,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1412,0,0,0.20821529745042494,True
9,7,45,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1386,0,0,0.20707070707070707,True
9,7,46,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1359,0,0,0.20824135393671817,True
9,7,47,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1357,0,0,0.20781134856300662,True
9,7,48,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1336,0,0,0.21107784431137724,True
9,7,49,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1325,0,0,0.20981132075471698,True
9,7,50,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1307,0,0,0.2111706197398623,True
9,7,51,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1288,0,0,0.2111801242236025,True
9,7,52,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1279,0,0,0.2150117279124316,True
9,8,1,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1267,0,0,0.2138910812943962,True
9,8,2,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1249,0,0,0.2153722978382706,True
9,8,3,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1231,0,0,0.21608448415922016,True
9,8,4,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1224,0,0,0.21895424836601307,True
9,8,5,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1218,0,0,0.22249589490968802,True
9,8,6,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1202,0,0,0.22296173044925124,True
9,8,7,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1188,0,0,0.22474747474747475,True
9,8,8,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1182,0,0,0.22927241962774958,True
9,8,9,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1169,0,0,0.23267750213858,True
9,8,10,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1149,0,0,0.23672758920800696,True
9,8,11,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1138,0,0,0.2390158172231986,True
9,8,12,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1123,0,0,0.24309884238646481,True
9,8,13,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1113,0,0,0.24438454627133874,True
9,8,14,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1100,0,0,0.24545454545454545,True
9,8,15,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1091,0,0,0.2447296058661778,True
9,8,16,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1083,0,0,0.247460757156048,True
9,8,17,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1071,0,0,0.24929971988795518,True
9,8,18,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2265,0,0,0.1196467991169978,True
9,8,19,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2240,0,0,0.12321428571428572,True
9,8,20,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2186,0,0,0.12671546203110703,True
9,8,21,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2115,0,0,0.12860520094562647,True
9,8,22,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2046,0,0,0.1324535679374389,True
9,8,23,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2002,0,0,0.13336663336663337,True
9,8,24,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1936,0,0,0.13636363636363635,True
9,8,25,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1880,0,0,0.13829787234042554,True
9,8,26,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1821,0,0,0.13893465129049973,True
9,8,27,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1766,0,0,0.1421291053227633,True
9,8,28,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1720,0,0,0.14593023255813953,True
9,8,29,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1679,0,0,0.14651578320428826,True
9,8,30,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1633,0,0,0.1524800979791794,True
9,8,31,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1576,0,0,0.157994923857868,True
9,8,32,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1535,0,0,0.16416938110749185,True
9,8,33,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1506,0,0,0.16733067729083664,True
9,8,34,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1479,0,0,0.17106152805949967,True
9,8,35,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1455,0,0,0.1731958762886598,True
9,8,36,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1419,0,0,0.17547568710359407,True
9,8,37,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1381,0,0,0.18175235336712528,True
9,8,38,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1358,0,0,0.18262150220913106,True
9,8,39,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1344,0,0,0.18377976190476192,True
9,8,40,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1323,0,0,0.18594104308390022,True
9,8,41,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1308,0,0,0.18654434250764526,True
9,8,42,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1293,0,0,0.1848414539829853,True
9,8,43,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1368,0,0,0.24269005847953215,True
9,8,44,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1331,0,0,0.2359128474830954,True
9,8,45,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1311,0,0,0.2341723874904653,True
9,8,46,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1302,0,0,0.2350230414746544,True
9,8,47,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1278,0,0,0.23630672926447574,True
9,8,48,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1255,0,0,0.2342629482071713,True
9,8,49,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1238,0,0,0.23263327948303716,True
9,8,50,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1226,0,0,0.23083197389885807,True
9,8,51,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1218,0,0,0.23645320197044334,True
9,8,52,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1197,0,0,0.23809523809523808,True
9,9,1,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1189,0,0,0.2430613961312027,True
9,9,2,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1176,0,0,0.2423469387755102,True
9,9,3,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1167,0,0,0.24335904027420738,True
9,9,4,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1150,0,0,0.24521739130434783,True
9,9,5,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1139,0,0,0.24495171202809482,True
9,9,6,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1130,0,0,0.24778761061946902,True
9,9,7,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1117,0,0,0.24798567591763654,True
9,9,8,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1108,0,0,0.2527075812274368,True
9,9,9,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1094,0,0,0.25045703839122485,True
9,9,10,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1086,0,0,0.2541436464088398,True
9,9,11,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1080,0,0,0.2537037037037037,True
9,9,12,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1076,0,0,0.25464684014869887,True
9,9,13,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1069,0,0,0.2600561272217025,True
9,9,14,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1057,0,0,0.2620624408703879,True
9,9,15,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1054,0,0,0.2656546489563567,True
9,9,16,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1038,0,0,0.26685934489402696,True
9,9,17,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1036,0,0,0.2693050193050193,True
9,9,18,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2058,0,0,0.12487852283770651,True
9,9,19,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,2023,0,0,0.12703905091448345,True
9,9,20,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1966,0,0,0.13072227873855544,True
9,9,21,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1928,0,0,0.13537344398340248,True
9,9,22,60,12,0.035,0.02,10,hab_placeholder,0.01,0.02,1890,0,0,0.1365079365079365,True
